sensor_index,DAILY,conc,A_B_Avg,pm2.5_cf_1_a,pm2.5_cf_1_b,humidity_a,temp_Celsius,dewPoint,n
6008,2022-01-17,6.125,10.550145833333334,10.851375,10.248916666666666,49.02441666666667,4.2321990740740745,-5.962917592592593,24
6008,2022-01-18,4.795833333333333,6.903583333333334,6.977083333333334,6.8300833333333335,37.134625,6.750717592592593,-5.822357407407408,24
6008,2022-01-19,11.029166666666667,21.038916666666665,21.297333333333334,20.7805,37.808375,8.602638888888889,-3.835686111111111,24
6008,2022-01-20,8.904166666666667,17.117124999999998,16.999041666666667,17.235208333333333,51.39579166666667,8.714537037037038,-1.006304629629629,24
6008,2022-01-21,4.608333333333333,6.269104166666667,6.486583333333333,6.051625,46.97233333333333,1.069490740740741,-9.536042592592592,24
6008,2022-01-22,4.258333333333333,4.41,4.6894583333333335,4.130541666666667,36.895833333333336,0.8062037037037039,-11.814629629629628,24
6008,2022-01-23,10.004166666666666,17.8548125,18.44654166666667,17.263083333333334,34.28879166666667,4.547152777777778,-8.595088888888888,24
6008,2022-01-24,8.658333333333333,14.600999999999999,14.683541666666667,14.518458333333333,36.884708333333336,8.562546296296297,-4.060512037037036,24
6008,2022-01-25,9.679166666666667,17.305416666666666,17.175625,17.435208333333332,37.18470833333333,11.65826388888889,-0.9047944444444438,24
6008,2022-01-26,6.7625,10.983333333333333,11.065083333333334,10.901583333333333,38.157,7.290138888888889,-5.07846111111111,24
6008,2022-01-27,8.091666666666667,13.9928125,14.234875,13.75075,32.50695833333334,3.7971064814814817,-9.701501851851852,24
6008,2022-01-28,16.15,34.02159090909091,34.413318181818184,33.62986363636364,38.31490909090909,6.071616161616162,-6.26540202020202,22
6008,2022-01-30,5.775,7.992916666666667,8.141291666666667,7.844541666666666,28.719458333333332,1.63212962962963,-12.623978703703704,24
6008,2022-01-31,9.758333333333333,16.6836875,17.045125,16.32225,31.998625,5.327939814814815,-8.272335185185185,24
6008,2022-02-01,9.195833333333333,16.585874999999998,16.896208333333334,16.275541666666665,41.65270833333333,6.674398148148148,-4.995060185185186,24
6008,2022-02-02,13.8375,27.973770833333333,27.962458333333334,27.985083333333332,41.522083333333335,8.486851851851853,-3.208731481481481,24
6008,2022-02-03,17.566666666666666,36.110791666666664,35.90825,36.31333333333333,58.94316666666667,10.686712962962963,2.4753462962962964,24
6008,2022-02-06,6.566666666666666,10.037666666666667,10.389583333333334,9.68575,34.238791666666664,3.5278472222222224,-9.624394444444444,24
6008,2022-02-07,7.191666666666666,12.968520833333333,13.120000000000001,12.817041666666666,52.02220833333333,3.5979861111111116,-5.997572222222222,24
6008,2022-02-08,8.675,18.524375,18.682083333333335,18.366666666666667,50.11525,9.619537037037038,-0.3574129629629625,24
6008,2022-02-09,9.5,17.152708333333333,17.345166666666668,16.96025,40.336083333333335,10.035462962962963,-1.8973203703703696,24
6008,2022-02-10,5.995454545454545,8.36659090909091,8.325272727272727,8.40790909090909,34.98645454545454,12.76219696969697,-0.24051212121212123,22
6008,2022-02-11,6.463636363636364,8.579022727272728,8.447,8.711045454545454,28.030272727272727,14.599949494949495,0.20600404040404088,22
6008,2022-02-12,14.65,26.426833333333335,26.025916666666667,26.82775,29.558375,17.881967592592595,3.793642592592594,24
6008,2022-02-13,7.516666666666667,11.930583333333333,11.756791666666667,12.104375,47.518,10.132731481481482,-0.3636685185185184,24
6008,2022-02-14,7.908333333333333,13.714125,14.138083333333332,13.290166666666666,41.237625,6.635092592592593,-5.1173824074074075,24
6008,2022-02-15,7.491666666666666,12.6083125,12.913166666666667,12.303458333333333,33.192166666666665,7.133217592592593,-6.228349074074074,24
6008,2022-02-16,9.591666666666667,16.188208333333332,16.1945,16.181916666666666,38.931666666666665,11.03412037037037,-1.1795462962962955,24
6008,2022-02-17,8.233333333333334,12.945520833333333,12.741083333333334,13.149958333333334,55.75933333333333,17.314930555555556,8.466797222222223,24
6008,2022-02-20,3.5727272727272728,2.72225,2.797409090909091,2.647090909090909,20.366681818181817,8.798813131313132,-7.127850505050505,22
6008,2022-02-21,7.320833333333334,10.476583333333334,10.408916666666666,10.54425,32.438916666666664,12.878796296296297,-0.6334203703703704,24
6008,2022-02-22,9.2375,16.186083333333332,15.825041666666667,16.547125,57.573541666666664,18.539375,10.054083333333335,24
6008,2022-02-23,5.791666666666667,11.09425,10.801333333333334,11.387166666666667,59.407041666666665,21.40201388888889,13.283422222222223,24
6008,2022-02-24,5.725,11.309375,11.203958333333333,11.414791666666666,66.39858333333333,13.69138888888889,6.971105555555556,24
6008,2022-02-25,5.838095238095238,9.973880952380952,10.087380952380952,9.860380952380952,60.5512380952381,11.176402116402116,3.286649735449736,21
6008,2022-02-27,8.75,16.787604166666668,16.814041666666668,16.761166666666668,57.41254166666667,10.638101851851852,2.1206101851851855,24
